FPR,TPR
9.528346831824683E-4,0.021523178807947012
9.7665555026203E-4,0.021523178807947012
0.0010004764173415918,0.021523178807947012
0.0010004764173415918,0.02185430463576158
0.0010242972844211535,0.02185430463576158
0.0010481181515007152,0.02185430463576158
0.001071939018580277,0.02185430463576158
0.001071939018580277,0.02218543046357615
0.0010957598856598386,0.02218543046357615
0.0010957598856598386,0.022516556291390717
0.0011195807527394003,0.022516556291390717
0.0011195807527394003,0.022847682119205286
0.0011195807527394003,0.023178807947019854
0.001143401619818962,0.023178807947019854
0.0011672224868985238,0.023178807947019854
0.0011672224868985238,0.023509933774834423
0.0011672224868985238,0.02384105960264899
0.0011910433539780855,0.02384105960264899
0.0011910433539780855,0.02417218543046356
0.0011910433539780855,0.024503311258278128
0.0011910433539780855,0.024834437086092696
0.0011910433539780855,0.025165562913907265
0.0011910433539780855,0.025496688741721833
0.0011910433539780855,0.0258278145695364
0.0012148642210576472,0.0258278145695364
0.0012148642210576472,0.02615894039735097
0.001238685088137209,0.02615894039735097
0.0012625059552167706,0.02615894039735097
0.0012625059552167706,0.02649006622516554
0.0012625059552167706,0.026821192052980107
0.0012863268222963323,0.026821192052980107
0.001310147689375894,0.026821192052980107
0.001310147689375894,0.027152317880794676
0.001310147689375894,0.027483443708609244
0.001310147689375894,0.027814569536423812
0.001310147689375894,0.02814569536423838
0.001310147689375894,0.02847682119205295
0.0013339685564554558,0.02847682119205295
0.0013339685564554558,0.028807947019867518
0.0013577894235350175,0.028807947019867518
0.0013816102906145792,0.028807947019867518
0.0013816102906145792,0.029139072847682086
0.0013816102906145792,0.029470198675496655
0.0013816102906145792,0.029801324503311223
0.001405431157694141,0.029801324503311223
0.001405431157694141,0.03013245033112579
0.001405431157694141,0.03046357615894036
0.001405431157694141,0.03079470198675493
0.001405431157694141,0.031125827814569497
0.001405431157694141,0.031456953642384065
0.001405431157694141,0.031788079470198634
0.0014292520247737026,0.031788079470198634
0.0014292520247737026,0.0321192052980132
0.0014292520247737026,0.03245033112582777
0.0014530728918532643,0.03245033112582777
0.0014530728918532643,0.03278145695364234
0.001476893758932826,0.03278145695364234
0.0015007146260123878,0.03278145695364234
0.0015245354930919495,0.03278145695364234
0.0015245354930919495,0.03311258278145691
0.0015245354930919495,0.033443708609271476
0.0015245354930919495,0.033774834437086045
0.0015483563601715112,0.033774834437086045
0.001572177227251073,0.033774834437086045
0.001572177227251073,0.03410596026490061
0.0015959980943306346,0.03410596026490061
0.0015959980943306346,0.03443708609271518
0.0015959980943306346,0.03476821192052975
0.0016198189614101963,0.03476821192052975
0.0016198189614101963,0.03509933774834432
0.0016198189614101963,0.03543046357615889
0.0016198189614101963,0.035761589403973455
0.0016198189614101963,0.036092715231788024
0.0016198189614101963,0.03642384105960259
0.0016198189614101963,0.03675496688741716
0.001643639828489758,0.03675496688741716
0.001643639828489758,0.03708609271523173
0.001643639828489758,0.0374172185430463
0.001643639828489758,0.037748344370860866
0.001643639828489758,0.038079470198675434
0.001643639828489758,0.03841059602649
0.0016674606955693198,0.03841059602649
0.0016674606955693198,0.03874172185430457
0.0016674606955693198,0.03907284768211914
0.0016674606955693198,0.03940397350993371
0.0016674606955693198,0.03973509933774828
0.0016674606955693198,0.040066225165562845
0.0016912815626488815,0.040066225165562845
0.0016912815626488815,0.040397350993377414
0.0016912815626488815,0.04072847682119198
0.0017151024297284432,0.04072847682119198
0.0017151024297284432,0.04105960264900655
0.0017151024297284432,0.04139072847682112
0.0017151024297284432,0.04172185430463569
0.001738923296808005,0.04172185430463569
0.001738923296808005,0.042052980132450256
0.0017627441638875666,0.042052980132450256
0.0017627441638875666,0.042384105960264824
0.0017627441638875666,0.04271523178807939
0.0017627441638875666,0.04304635761589396
0.0017627441638875666,0.04337748344370853
0.0017627441638875666,0.0437086092715231
0.0017627441638875666,0.04403973509933767
0.0017865650309671283,0.04403973509933767
0.00181038589804669,0.04403973509933767
0.00181038589804669,0.044370860927152235
0.0018342067651262518,0.044370860927152235
0.0018342067651262518,0.0447019867549668
0.0018342067651262518,0.04503311258278137
0.0018342067651262518,0.04536423841059594
0.0018342067651262518,0.04569536423841051
0.0018342067651262518,0.04602649006622508
0.0018580276322058135,0.04602649006622508
0.0018580276322058135,0.046357615894039646
0.0018580276322058135,0.046688741721854214
0.0018818484992853752,0.046688741721854214
0.001905669366364937,0.046688741721854214
0.001905669366364937,0.04701986754966878
0.001905669366364937,0.04735099337748335
0.0019294902334444986,0.04735099337748335
0.00195331110052406,0.04735099337748335
0.001977131967603622,0.04735099337748335
0.001977131967603622,0.04768211920529792
0.001977131967603622,0.04801324503311249
0.0020009528346831835,0.04801324503311249
0.0020009528346831835,0.048344370860927056
0.0020009528346831835,0.048675496688741625
0.0020247737017627452,0.048675496688741625
0.0020247737017627452,0.04900662251655619
0.0020247737017627452,0.04933774834437076
0.0020247737017627452,0.04966887417218533
0.002048594568842307,0.04966887417218533
0.002048594568842307,0.0499999999999999
0.0020724154359218687,0.0499999999999999
0.0020724154359218687,0.05033112582781447
0.0020724154359218687,0.050662251655629036
0.0020724154359218687,0.050993377483443604
0.0020724154359218687,0.05132450331125817
0.0020724154359218687,0.05165562913907274
0.0020962363030014304,0.05165562913907274
0.0020962363030014304,0.05198675496688731
0.0020962363030014304,0.05231788079470188
0.002120057170080992,0.05231788079470188
0.002120057170080992,0.052649006622516446
0.002143878037160554,0.052649006622516446
0.002143878037160554,0.052980132450331015
0.002143878037160554,0.05331125827814558
0.002143878037160554,0.05364238410596015
0.0021676989042401155,0.05364238410596015
0.0021915197713196772,0.05364238410596015
0.0021915197713196772,0.05397350993377472
0.0021915197713196772,0.05430463576158929
0.0021915197713196772,0.05463576158940386
0.002215340638399239,0.05463576158940386
0.002215340638399239,0.054966887417218425
0.002215340638399239,0.055298013245032994
0.0022391615054788007,0.055298013245032994
0.0022391615054788007,0.05562913907284756
0.0022391615054788007,0.05596026490066213
0.0022391615054788007,0.0562913907284767
0.0022629823725583624,0.0562913907284767
0.002286803239637924,0.0562913907284767
0.002310624106717486,0.0562913907284767
0.002310624106717486,0.05662251655629127
0.002310624106717486,0.056953642384105836
0.002310624106717486,0.057284768211920405
0.002310624106717486,0.05761589403973497
0.0023344449737970475,0.05761589403973497
0.0023344449737970475,0.05794701986754954
0.0023344449737970475,0.05827814569536411
0.0023344449737970475,0.05860927152317868
0.0023582658408766092,0.05860927152317868
0.0023582658408766092,0.05894039735099325
0.0023582658408766092,0.059271523178807815
0.002382086707956171,0.059271523178807815
0.002382086707956171,0.059602649006622384
0.002382086707956171,0.05993377483443695
0.0024059075750357327,0.05993377483443695
0.0024297284421152944,0.05993377483443695
0.0024297284421152944,0.06026490066225152
0.002453549309194856,0.06026490066225152
0.002453549309194856,0.06059602649006609
0.002477370176274418,0.06059602649006609
0.0025011910433539795,0.06059602649006609
0.0025011910433539795,0.06092715231788066
0.0025250119104335412,0.06092715231788066
0.002548832777513103,0.06092715231788066
0.002548832777513103,0.061258278145695226
0.002548832777513103,0.061589403973509795
0.002548832777513103,0.06192052980132436
0.0025726536445926647,0.06192052980132436
0.0025964745116722264,0.06192052980132436
0.002620295378751788,0.06192052980132436
0.002620295378751788,0.06225165562913893
0.00264411624583135,0.06225165562913893
0.00264411624583135,0.0625827814569535
0.00264411624583135,0.06291390728476808
0.0026679371129109115,0.06291390728476808
0.0026679371129109115,0.06324503311258264
0.0026917579799904732,0.06324503311258264
0.0026917579799904732,0.06357615894039721
0.002715578847070035,0.06357615894039721
0.0027393997141495967,0.06357615894039721
0.0027393997141495967,0.06390728476821178
0.0027632205812291584,0.06390728476821178
0.0027632205812291584,0.06423841059602635
0.00278704144830872,0.06423841059602635
0.00278704144830872,0.06456953642384092
0.00278704144830872,0.06490066225165549
0.00278704144830872,0.06523178807947005
0.002810862315388282,0.06523178807947005
0.0028346831824678435,0.06523178807947005
0.0028585040495474052,0.06523178807947005
0.0028585040495474052,0.06556291390728462
0.002882324916626967,0.06556291390728462
0.0029061457837065287,0.06556291390728462
0.0029061457837065287,0.06589403973509919
0.0029299666507860904,0.06589403973509919
0.002953787517865652,0.06589403973509919
0.002953787517865652,0.06622516556291376
0.002953787517865652,0.06655629139072833
0.002977608384945214,0.06655629139072833
0.002977608384945214,0.0668874172185429
0.0030014292520247755,0.0668874172185429
0.0030252501191043372,0.0668874172185429
0.0030252501191043372,0.06721854304635747
0.0030252501191043372,0.06754966887417203
0.0030252501191043372,0.0678807947019866
0.0030252501191043372,0.06821192052980117
0.0030252501191043372,0.06854304635761574
0.0030252501191043372,0.06887417218543031
0.0030252501191043372,0.06920529801324488
0.0030252501191043372,0.06953642384105944
0.003049070986183899,0.06953642384105944
0.003049070986183899,0.06986754966887401
0.003049070986183899,0.07019867549668858
0.003049070986183899,0.07052980132450315
0.003049070986183899,0.07086092715231772
0.003049070986183899,0.07119205298013229
0.003049070986183899,0.07152317880794686
0.003049070986183899,0.07185430463576142
0.0030728918532634607,0.07185430463576142
0.0030967127203430224,0.07185430463576142
0.0030967127203430224,0.07218543046357599
0.003120533587422584,0.07218543046357599
0.003144354454502146,0.07218543046357599
0.0031681753215817075,0.07218543046357599
0.0031919961886612692,0.07218543046357599
0.003215817055740831,0.07218543046357599
0.0032396379228203927,0.07218543046357599
0.0032396379228203927,0.07251655629139056
0.0032634587898999544,0.07251655629139056
0.003287279656979516,0.07251655629139056
0.003287279656979516,0.07284768211920513
0.003311100524059078,0.07284768211920513
0.0033349213911386395,0.07284768211920513
0.0033587422582182012,0.07284768211920513
0.0033587422582182012,0.0731788079470197
0.003382563125297763,0.0731788079470197
0.003382563125297763,0.07350993377483427
0.003382563125297763,0.07384105960264883
0.0034063839923773247,0.07384105960264883
0.0034302048594568864,0.07384105960264883
0.003454025726536448,0.07384105960264883
0.00347784659361601,0.07384105960264883
0.0035016674606955715,0.07384105960264883
0.0035254883277751332,0.07384105960264883
0.0035254883277751332,0.0741721854304634
0.0035254883277751332,0.07450331125827797
0.003549309194854695,0.07450331125827797
0.003549309194854695,0.07483443708609254
0.003549309194854695,0.07516556291390711
0.0035731300619342567,0.07516556291390711
0.0035731300619342567,0.07549668874172168
0.0035731300619342567,0.07582781456953624
0.0035969509290138184,0.07582781456953624
0.0035969509290138184,0.07615894039735081
0.0035969509290138184,0.07649006622516538
0.0035969509290138184,0.07682119205297995
0.00362077179609338,0.07682119205297995
0.003644592663172942,0.07682119205297995
0.0036684135302525035,0.07682119205297995
0.0036684135302525035,0.07715231788079452
0.0036684135302525035,0.07748344370860909
0.0036684135302525035,0.07781456953642366
0.0036684135302525035,0.07814569536423822
0.0036922343973320652,0.07814569536423822
0.003716055264411627,0.07814569536423822
0.003716055264411627,0.07847682119205279
0.003716055264411627,0.07880794701986736
0.003716055264411627,0.07913907284768193
0.003716055264411627,0.0794701986754965
0.0037398761314911886,0.0794701986754965
0.0037636969985707504,0.0794701986754965
0.003787517865650312,0.0794701986754965
0.003787517865650312,0.07980132450331107
0.003787517865650312,0.08013245033112563
0.003811338732729874,0.08013245033112563
0.003811338732729874,0.0804635761589402
0.003811338732729874,0.08079470198675477
0.003811338732729874,0.08112582781456934
0.003811338732729874,0.08145695364238391
0.003811338732729874,0.08178807947019848
0.0038351595998094355,0.08178807947019848
0.0038589804668889972,0.08178807947019848
0.003882801333968559,0.08178807947019848
0.00390662220104812,0.08178807947019848
0.003930443068127682,0.08178807947019848
0.003954263935207244,0.08178807947019848
0.003954263935207244,0.08211920529801305
0.003954263935207244,0.08245033112582761
0.003954263935207244,0.08278145695364218
0.003954263935207244,0.08311258278145675
0.003978084802286805,0.08311258278145675
0.004001905669366367,0.08311258278145675
0.004001905669366367,0.08344370860927132
0.004025726536445929,0.08344370860927132
0.004025726536445929,0.08377483443708589
0.0040495474035254905,0.08377483443708589
0.004073368270605052,0.08377483443708589
0.004097189137684614,0.08377483443708589
0.004097189137684614,0.08410596026490046
0.004097189137684614,0.08443708609271502
0.004121010004764176,0.08443708609271502
0.004144830871843737,0.08443708609271502
0.004144830871843737,0.0847682119205296
0.004144830871843737,0.08509933774834416
0.004144830871843737,0.08543046357615873
0.004144830871843737,0.0857615894039733
0.004168651738923299,0.0857615894039733
0.004192472606002861,0.0857615894039733
0.0042162934730824225,0.0857615894039733
0.0042162934730824225,0.08609271523178787
0.004240114340161984,0.08609271523178787
0.004240114340161984,0.08642384105960244
0.004240114340161984,0.086754966887417
0.004263935207241546,0.086754966887417
0.004263935207241546,0.08708609271523157
0.004287756074321108,0.08708609271523157
0.004311576941400669,0.08708609271523157
0.004311576941400669,0.08741721854304614
0.004335397808480231,0.08741721854304614
0.004335397808480231,0.08774834437086071
0.004335397808480231,0.08807947019867528
0.004359218675559793,0.08807947019867528
0.0043830395426393545,0.08807947019867528
0.004406860409718916,0.08807947019867528
0.004430681276798478,0.08807947019867528
0.004430681276798478,0.08841059602648985
0.004430681276798478,0.08874172185430441
0.004430681276798478,0.08907284768211898
0.004430681276798478,0.08940397350993355
0.00445450214387804,0.08940397350993355
0.004478323010957601,0.08940397350993355
0.004502143878037163,0.08940397350993355
0.004502143878037163,0.08973509933774812
0.004525964745116725,0.08973509933774812
0.0045497856121962865,0.08973509933774812
0.004573606479275848,0.08973509933774812
0.00459742734635541,0.08973509933774812
0.004621248213434972,0.08973509933774812
0.004645069080514533,0.08973509933774812
0.004645069080514533,0.09006622516556269
0.004645069080514533,0.09039735099337726
0.004668889947594095,0.09039735099337726
0.004692710814673657,0.09039735099337726
0.0047165316817532185,0.09039735099337726
0.0047165316817532185,0.09072847682119183
0.0047165316817532185,0.0910596026490064
0.00474035254883278,0.0910596026490064
0.00474035254883278,0.09139072847682096
0.004764173415912342,0.09139072847682096
0.004764173415912342,0.09172185430463553
0.004787994282991904,0.09172185430463553
0.004787994282991904,0.0920529801324501
0.004811815150071465,0.0920529801324501
0.004835636017151027,0.0920529801324501
0.004859456884230589,0.0920529801324501
0.0048832777513101505,0.0920529801324501
0.0048832777513101505,0.09238410596026467
0.0048832777513101505,0.09271523178807924
0.004907098618389712,0.09271523178807924
0.004930919485469274,0.09271523178807924
0.004954740352548836,0.09271523178807924
0.004954740352548836,0.0930463576158938
0.004954740352548836,0.09337748344370837
0.004978561219628397,0.09337748344370837
0.004978561219628397,0.09370860927152294
0.004978561219628397,0.09403973509933751
0.005002382086707959,0.09403973509933751
0.005026202953787521,0.09403973509933751
0.005026202953787521,0.09437086092715208
0.0050500238208670825,0.09437086092715208
0.0050500238208670825,0.09470198675496665
0.005073844687946644,0.09470198675496665
0.005073844687946644,0.09503311258278122
0.005073844687946644,0.09536423841059578
0.005097665555026206,0.09536423841059578
0.005097665555026206,0.09569536423841035
0.005097665555026206,0.09602649006622492
0.005097665555026206,0.09635761589403949
0.005097665555026206,0.09668874172185406
0.005121486422105768,0.09668874172185406
0.005121486422105768,0.09701986754966863
0.005121486422105768,0.0973509933774832
0.005121486422105768,0.09768211920529776
0.005121486422105768,0.09801324503311233
0.005121486422105768,0.0983443708609269
0.005121486422105768,0.09867549668874147
0.005145307289185329,0.09867549668874147
0.005145307289185329,0.09900662251655604
0.005145307289185329,0.0993377483443706
0.005145307289185329,0.09966887417218517
0.005145307289185329,0.09999999999999974
0.005145307289185329,0.10033112582781431
0.005169128156264891,0.10033112582781431
0.005192949023344453,0.10033112582781431
0.0052167698904240145,0.10033112582781431
0.005240590757503576,0.10033112582781431
0.005240590757503576,0.10066225165562888
0.005264411624583138,0.10066225165562888
0.0052882324916627,0.10066225165562888
0.005312053358742261,0.10066225165562888
0.005312053358742261,0.10099337748344345
0.005335874225821823,0.10099337748344345
0.005335874225821823,0.10132450331125802
0.005359695092901385,0.10132450331125802
0.0053835159599809465,0.10132450331125802
0.005407336827060508,0.10132450331125802
0.005407336827060508,0.10165562913907258
0.005407336827060508,0.10198675496688715
0.00543115769414007,0.10198675496688715
0.00543115769414007,0.10231788079470172
0.005454978561219632,0.10231788079470172
0.005454978561219632,0.10264900662251629
0.005454978561219632,0.10298013245033086
0.005478799428299193,0.10298013245033086
0.005502620295378755,0.10298013245033086
0.005502620295378755,0.10331125827814543
0.005502620295378755,0.10364238410596
0.005502620295378755,0.10397350993377456
0.005526441162458317,0.10397350993377456
0.0055502620295378785,0.10397350993377456
0.00557408289661744,0.10397350993377456
0.00557408289661744,0.10430463576158913
0.00557408289661744,0.1046357615894037
0.00557408289661744,0.10496688741721827
0.00557408289661744,0.10529801324503284
0.005597903763697002,0.10529801324503284
0.005621724630776564,0.10529801324503284
0.005645545497856125,0.10529801324503284
0.005645545497856125,0.1056291390728474
0.005645545497856125,0.10596026490066197
0.005669366364935687,0.10596026490066197
0.005693187232015249,0.10596026490066197
0.005693187232015249,0.10629139072847654
0.005693187232015249,0.10662251655629111
0.0057170080990948105,0.10662251655629111
0.005740828966174372,0.10662251655629111
0.005740828966174372,0.10695364238410568
0.005740828966174372,0.10728476821192025
0.005740828966174372,0.10761589403973482
0.005764649833253934,0.10761589403973482
0.005764649833253934,0.10794701986754938
0.005788470700333496,0.10794701986754938
0.005812291567413057,0.10794701986754938
0.005812291567413057,0.10827814569536395
0.005812291567413057,0.10860927152317852
0.005836112434492619,0.10860927152317852
0.005859933301572181,0.10860927152317852
0.005859933301572181,0.10894039735099309
0.0058837541686517425,0.10894039735099309
0.0058837541686517425,0.10927152317880766
0.0058837541686517425,0.10960264900662223
0.0058837541686517425,0.1099337748344368
0.0058837541686517425,0.11026490066225136
0.0058837541686517425,0.11059602649006593
0.0058837541686517425,0.1109271523178805
0.0058837541686517425,0.11125827814569507
0.005907575035731304,0.11125827814569507
0.005907575035731304,0.11158940397350964
0.005931395902810866,0.11158940397350964
0.005931395902810866,0.1119205298013242
0.005955216769890428,0.1119205298013242
0.005955216769890428,0.11225165562913877
0.005979037636969989,0.11225165562913877
0.006002858504049551,0.11225165562913877
0.006026679371129113,0.11225165562913877
0.0060505002382086745,0.11225165562913877
0.006074321105288236,0.11225165562913877
0.006074321105288236,0.11258278145695334
0.006074321105288236,0.11291390728476791
0.006098141972367798,0.11291390728476791
0.006098141972367798,0.11324503311258248
0.006098141972367798,0.11357615894039705
0.006098141972367798,0.11390728476821162
0.00612196283944736,0.11390728476821162
0.00612196283944736,0.11423841059602619
0.00612196283944736,0.11456953642384075
0.00612196283944736,0.11490066225165532
0.006145783706526921,0.11490066225165532
0.006145783706526921,0.11523178807946989
0.006169604573606483,0.11523178807946989
0.006169604573606483,0.11556291390728446
0.006193425440686045,0.11556291390728446
0.006193425440686045,0.11589403973509903
0.0062172463077656065,0.11589403973509903
0.006241067174845168,0.11589403973509903
0.006241067174845168,0.1162251655629136
0.006241067174845168,0.11655629139072816
0.006241067174845168,0.11688741721854273
0.006241067174845168,0.1172185430463573
0.006241067174845168,0.11754966887417187
0.006241067174845168,0.11788079470198644
0.006241067174845168,0.118211920529801
0.006241067174845168,0.11854304635761558
0.006241067174845168,0.11887417218543014
0.006241067174845168,0.11920529801324471
0.006241067174845168,0.11953642384105928
0.006241067174845168,0.11986754966887385
0.00626488804192473,0.11986754966887385
0.00626488804192473,0.12019867549668842
0.006288708909004292,0.12019867549668842
0.006288708909004292,0.12052980132450299
0.006312529776083853,0.12052980132450299
0.006336350643163415,0.12052980132450299
0.006360171510242977,0.12052980132450299
0.006360171510242977,0.12086092715231755
0.006360171510242977,0.12119205298013212
0.0063839923773225385,0.12119205298013212
0.0064078132444021,0.12119205298013212
0.0064078132444021,0.12152317880794669
0.0064078132444021,0.12185430463576126
0.0064078132444021,0.12218543046357583
0.0064078132444021,0.1225165562913904
0.006431634111481662,0.1225165562913904
0.006431634111481662,0.12284768211920497
0.006455454978561224,0.12284768211920497
0.006455454978561224,0.12317880794701953
0.006479275845640785,0.12317880794701953
0.006479275845640785,0.1235099337748341
0.006479275845640785,0.12384105960264867
0.006503096712720347,0.12384105960264867
0.006503096712720347,0.12417218543046324
0.006526917579799909,0.12417218543046324
0.006526917579799909,0.12450331125827781
0.006526917579799909,0.12483443708609238
0.0065507384468794705,0.12483443708609238
0.0065507384468794705,0.12516556291390696
0.006574559313959032,0.12516556291390696
0.006574559313959032,0.12549668874172154
0.006598380181038594,0.12549668874172154
0.006622201048118156,0.12549668874172154
0.006622201048118156,0.12582781456953612
0.006646021915197717,0.12582781456953612
0.006646021915197717,0.1261589403973507
0.006669842782277279,0.1261589403973507
0.006669842782277279,0.1264900662251653
0.006693663649356841,0.1264900662251653
0.006693663649356841,0.12682119205297987
0.006693663649356841,0.12715231788079445
0.006693663649356841,0.12748344370860903
0.006693663649356841,0.12781456953642362
0.006693663649356841,0.1281456953642382
0.0067174845164364025,0.1281456953642382
0.006741305383515964,0.1281456953642382
0.006741305383515964,0.12847682119205278
0.006741305383515964,0.12880794701986736
0.006741305383515964,0.12913907284768195
0.006741305383515964,0.12947019867549653
0.006741305383515964,0.1298013245033111
0.006765126250595526,0.1298013245033111
0.006788947117675088,0.1298013245033111
0.006788947117675088,0.1301324503311257
0.006812767984754649,0.1301324503311257
0.006812767984754649,0.13046357615894028
0.006836588851834211,0.13046357615894028
0.006836588851834211,0.13079470198675486
0.006836588851834211,0.13112582781456944
0.006860409718913773,0.13112582781456944
0.0068842305859933344,0.13112582781456944
0.006908051453072896,0.13112582781456944
0.006908051453072896,0.13145695364238402
0.006908051453072896,0.1317880794701986
0.006931872320152458,0.1317880794701986
0.00695569318723202,0.1317880794701986
0.00695569318723202,0.1321192052980132
0.006979514054311581,0.1321192052980132
0.007003334921391143,0.1321192052980132
0.007027155788470705,0.1321192052980132
0.0070509766555502664,0.1321192052980132
0.0070509766555502664,0.13245033112582777
0.007074797522629828,0.13245033112582777
0.007074797522629828,0.13278145695364235
0.007074797522629828,0.13311258278145693
0.007074797522629828,0.13344370860927152
0.007074797522629828,0.1337748344370861
0.00709861838970939,0.1337748344370861
0.007122439256788952,0.1337748344370861
0.007122439256788952,0.13410596026490068
0.007122439256788952,0.13443708609271526
0.007122439256788952,0.13476821192052985
0.007122439256788952,0.13509933774834443
0.007146260123868513,0.13509933774834443
0.007146260123868513,0.135430463576159
0.007146260123868513,0.1357615894039736
0.007170080990948075,0.1357615894039736
0.007170080990948075,0.13609271523178817
0.007193901858027637,0.13609271523178817
0.0072177227251071984,0.13609271523178817
0.00724154359218676,0.13609271523178817
0.007265364459266322,0.13609271523178817
0.007289185326345884,0.13609271523178817
0.007289185326345884,0.13642384105960276
0.007289185326345884,0.13675496688741734
0.007313006193425445,0.13675496688741734
0.007313006193425445,0.13708609271523192
0.007313006193425445,0.1374172185430465
0.007336827060505007,0.1374172185430465
0.007360647927584569,0.1374172185430465
0.007360647927584569,0.1377483443708611
0.007360647927584569,0.13807947019867567
0.0073844687946641304,0.13807947019867567
0.0073844687946641304,0.13841059602649025
0.0073844687946641304,0.13874172185430483
0.0073844687946641304,0.13907284768211942
0.0073844687946641304,0.139403973509934
0.0073844687946641304,0.13973509933774858
0.007408289661743692,0.13973509933774858
0.007408289661743692,0.14006622516556316
0.007408289661743692,0.14039735099337775
0.007408289661743692,0.14072847682119233
0.007408289661743692,0.1410596026490069
0.007432110528823254,0.1410596026490069
0.007432110528823254,0.1413907284768215
0.007432110528823254,0.14172185430463607
0.007455931395902816,0.14172185430463607
0.007455931395902816,0.14205298013245066
0.007479752262982377,0.14205298013245066
0.007503573130061939,0.14205298013245066
0.007503573130061939,0.14238410596026524
0.007527393997141501,0.14238410596026524
0.007527393997141501,0.14271523178807982
0.0075512148642210624,0.14271523178807982
0.007575035731300624,0.14271523178807982
